"Tag Code","Mark File Name","Mark Date MMDDYYYY","Mark Site Name","Release Date MMDDYYYY","Release Site Name","Mark Conditional Comment Name","Mark Conditional Comment Code","SRR Code","SRR Name","SRR Code Code","Species Code","Species Name","Run Code","Run Name","Rear Type Code","Rear Type Name","Recap Date MMDDYYYY","Recap File Name","Recap Release Date MMDDYYYY","Recap Release Site Name","Recap Site Name","Recap Species Code","Recap Species Name","Recap Run Code","Recap Run Name","Recap Rear Type Code","Recap Rear Type Name","Recap SRR Code","Recap SRR Name","Recap Conditional Comment Name","Recap Conditional Comment Code","Recap Count"
"3D9.1BF25B3936","RED09286.001","10/13/2009","CASS - Cassimer Bar Hatchery","4/12/2010","OMAKC - Omak Creek (tributary to Okanogan River)","Adipose Intact (not clipped)","AI","32H","Hat. Summer Steelhead","32H","3","Steelhead","2","Summer","H","Hatchery Reared","6/14/2011","TLM-2011-165-PRD.xml","9/1/2011","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","H","Hatchery Reared","32H","Hat. Summer Steelhead","Mature, Returning Fish, Recapture","RE RF MT","1"
"3D9.1BF25B4AB5","RED09286.001","10/13/2009","CASS - Cassimer Bar Hatchery","4/12/2010","OMAKC - Omak Creek (tributary to Okanogan River)","Adipose Intact (not clipped)","AI","32H","Hat. Summer Steelhead","32H","3","Steelhead","2","Summer","H","Hatchery Reared","7/6/2012","TLM-2012-188-PRD.xml","7/31/2012","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","H","Hatchery Reared","32H","Hat. Summer Steelhead","Female, Mature, Returning Fish, Recapture","RE RF MT FE","1"
"3D9.1BF25BD452","RED09286.001","10/13/2009","CASS - Cassimer Bar Hatchery","4/12/2010","OMAKC - Omak Creek (tributary to Okanogan River)","Adipose Intact (not clipped)","AI","32H","Hat. Summer Steelhead","32H","3","Steelhead","2","Summer","H","Hatchery Reared","6/14/2011","TLM-2011-165-PRD.xml","10/26/2011","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","H","Hatchery Reared","32H","Hat. Summer Steelhead","Tagged as Adult, Mature, Recapture","RE MT AT","1"
"3D9.1BF25CDBFF","RED09286.001","10/13/2009","CASS - Cassimer Bar Hatchery","4/12/2010","OMAKC - Omak Creek (tributary to Okanogan River)","Adipose Intact (not clipped)","AI","32H","Hat. Summer Steelhead","32H","3","Steelhead","2","Summer","H","Hatchery Reared","6/14/2011","TLM-2011-165-PRD.xml","9/1/2011","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","H","Hatchery Reared","32H","Hat. Summer Steelhead","Double PIT-tagged, Recapture, Returning Fish, Mature","RE RF MT DB","1"
"3D9.1BF26AF786","CMP07283.EKZ","10/10/2007","WENATR - Wenatchee River","10/10/2007","WENATR - Wenatchee River","Adipose Intact (not clipped), Visual Implant / Eye Adipose","AI VI","32H","Hat. Summer Steelhead","32H","3","Steelhead","2","Summer","H","Hatchery Reared","7/6/2010","CFM10187.PRD","7/13/2010","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","32W","Wild Summer Steelhead","Mature, Returning Fish, Recapture","RE RF MT","1"
"3D9.1BF26D8E86","CMP07268.EKZ","9/25/2007","WENATR - Wenatchee River","9/25/2007","WENATR - Wenatchee River","","","32W","Wild Summer Steelhead","32W","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","7/6/2010","CFM10187.PRD","7/8/2010","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","32W","Wild Summer Steelhead","Mature, Returning Fish, Recapture","RE RF MT","1"
"3D9.1BF26E6B42","DMM08139.SK1","5/18/2008","LGR - Lower Granite Dam","5/19/2008","LGRRBR - LGR - Release below the PIT-Tag Diversion System Gate with subsequent Barge Transportation from the Facility","","","32W","Wild Summer Steelhead","32W","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","7/6/2010","CFM10187.PRD","7/27/2010","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","32W","Wild Summer Steelhead","Double PIT-tagged, Recapture","RE DB","1"
"3D9.1BF26FB272","DMM08146.AS3","5/25/2008","LGR - Lower Granite Dam","5/26/2008","LGRRBR - LGR - Release below the PIT-Tag Diversion System Gate with subsequent Barge Transportation from the Facility","","","32H","Hat. Summer Steelhead","32H","3","Steelhead","2","Summer","H","Hatchery Reared","7/6/2010","CFM10187.PRD","9/14/2010","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","H","Hatchery Reared","32H","Hat. Summer Steelhead","Mature, Returning Fish, Recapture","RE RF MT","1"
"3D9.1BF2723591","DMM12137.TP1","5/16/2012","LGR - Lower Granite Dam","5/17/2012","LGRRBR - LGR - Release below the PIT-Tag Diversion System Gate with subsequent Barge Transportation from the Facility","","","32W","Wild Summer Steelhead","32W","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","7/7/2014","NBD-2014-188-PRD.xml","10/1/2014","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","32W","Wild Summer Steelhead","Female, Mature, Returning Fish, Recapture","RE RF MT FE","1"
"3D9.1BF276D374","DMM12115.TP1","4/24/2012","LGR - Lower Granite Dam","4/26/2012","LGRRBR - LGR - Release below the PIT-Tag Diversion System Gate with subsequent Barge Transportation from the Facility","","","32W","Wild Summer Steelhead","32W","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","7/8/2013","TLM-2013-189-PRD.xml","8/14/2013","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","32W","Wild Summer Steelhead","Female, Mature, Returning Fish, Recapture","RE RF MT FE","1"
"3D9.1BF277993D","DMM08125.SK4","5/4/2008","LGR - Lower Granite Dam","5/5/2008","LGRRBR - LGR - Release below the PIT-Tag Diversion System Gate with subsequent Barge Transportation from the Facility","","","32W","Wild Summer Steelhead","32W","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","7/6/2010","CFM10187.PRD","9/30/2010","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","32W","Wild Summer Steelhead","Mature, Returning Fish, Recapture","RE RF MT","1"
"3D9.1BF2780573","DMM11139.TP1","5/19/2011","LGR - Lower Granite Dam","5/20/2011","LGRRBR - LGR - Release below the PIT-Tag Diversion System Gate with subsequent Barge Transportation from the Facility","","","32W","Wild Summer Steelhead","32W","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","7/8/2013","TLM-2013-189-PRD.xml","9/16/2013","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","32W","Wild Summer Steelhead","Returning Fish, Mature, Male, Recapture","RE RF MT MA","1"
"3D9.1BF2787CC8","DMM-2014-141-TP2.xml","5/21/2014","LGR - Lower Granite Dam","5/22/2014","LGRRBR - LGR - Release below the PIT-Tag Diversion System Gate with subsequent Barge Transportation from the Facility","Adipose Intact (not clipped)","AI","32W","Wild Summer Steelhead","32W","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","7/6/2015","NBD-2015-187-PRD.xml","7/31/2015","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","32W","Wild Summer Steelhead","Female, Mature, Returning Fish, Recapture","RF MT RE FE","1"
"3D9.1BF27A9B3B","DMM08142.TP1","5/21/2008","LGR - Lower Granite Dam","5/22/2008","LGRRBR - LGR - Release below the PIT-Tag Diversion System Gate with subsequent Barge Transportation from the Facility","","","32W","Wild Summer Steelhead","32W","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","7/6/2010","CFM10187.PRD","8/26/2010","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","32W","Wild Summer Steelhead","Mature, Returning Fish, Recapture","RE RF MT","1"
"3D9.1BF27C2F57","MLS08102.MAR","4/11/2008","TUCH - Tucannon River Hatchery","4/17/2008","TUCR - Tucannon River","Coded Wire Tag","CW","32H","Hat. Summer Steelhead","32H","3","Steelhead","2","Summer","H","Hatchery Reared","7/6/2010","CFM10187.PRD","8/5/2010","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","H","Hatchery Reared","32H","Hat. Summer Steelhead","Mature, Returning Fish, Recapture","RE RF MT","1"
"3D9.1C2C2D9A90","MRC07304.WI1","10/31/2007","WINT - Winthrop National Fish Hatchery","5/7/2008","WINT - Winthrop National Fish Hatchery","Adipose Fin Clip, Coded Wire Tag","AD CW","32H","Hat. Summer Steelhead","32H","3","Steelhead","2","Summer","H","Hatchery Reared","7/6/2010","CFM10187.PRD","9/16/2010","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","H","Hatchery Reared","32H","Hat. Summer Steelhead","Mature, Returning Fish, Recapture","RE RF MT","1"
"3D9.1C2C31B7ED","KDM07278.WBC","10/5/2007","BEAV2C - Beaver Creek, Methow River","10/5/2007","BEAV2C - Beaver Creek, Methow River","","","32W","Wild Summer Steelhead","32W","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","7/6/2010","CFM10187.PRD","7/13/2010","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","32W","Wild Summer Steelhead","Mature, Returning Fish, Recapture","RE RF MT","1"
"3D9.1C2C429DEC","MRC08125.HA1","5/4/2008","ENTIAR - Entiat River","5/5/2008","ENTIAR - Entiat River","","","32W","Wild Summer Steelhead","32W","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","7/6/2010","CFM10187.PRD","8/10/2010","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","32W","Wild Summer Steelhead","Mature, Returning Fish, Recapture","RE RF MT","1"
"3D9.1C2C429F5B","MRC08124.HA1","5/3/2008","ENTIAR - Entiat River","5/5/2008","ENTIAR - Entiat River","","","32W","Wild Summer Steelhead","32W","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","7/6/2010","CFM10187.PRD","9/14/2010","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","H","Hatchery Reared","32H","Hat. Summer Steelhead","Mature, Returning Fish, Recapture","RE RF MT","1"
"3D9.1C2C42DF9E","AFE08105.001","4/14/2008","RIS - Rock Island Dam","5/19/2008","RI2BYP - RIS - Release into the PH2 Juvenile Facility Bypass Flume/Pipe","","","32W","Wild Summer Steelhead","32W","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","7/6/2010","CFM10187.PRD","8/3/2010","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","32W","Wild Summer Steelhead","Mature, Returning Fish, Recapture","RE RF MT","1"
"3D9.1C2C448869","MRC08108.HA3","4/17/2008","ENTIAR - Entiat River","4/18/2008","ENTIAR - Entiat River","","","32W","Wild Summer Steelhead","32W","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","7/6/2010","CFM10187.PRD","7/27/2010","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","32W","Wild Summer Steelhead","Mature, Returning Fish, Recapture","RE RF MT","1"
"3D9.1C2C458337","CMP08126.007","5/5/2008","TURO - Turtle Rock Pond","5/5/2008","NASONC - Nason Creek (tributary to Wenatchee River)","","","32H","Hat. Summer Steelhead","32H","3","Steelhead","2","Summer","H","Hatchery Reared","7/6/2010","CFM10187.PRD","7/15/2010","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","H","Hatchery Reared","32H","Hat. Summer Steelhead","Mature, Returning Fish, Recapture","RE RF MT","1"
"3D9.1C2C459DC0","CMP08126.002","5/5/2008","TURO - Turtle Rock Pond","5/5/2008","NASONC - Nason Creek (tributary to Wenatchee River)","","","32H","Hat. Summer Steelhead","32H","3","Steelhead","2","Summer","H","Hatchery Reared","7/6/2010","CFM10187.PRD","7/22/2010","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","H","Hatchery Reared","32H","Hat. Summer Steelhead","Mature, Returning Fish, Recapture","RE RF MT","1"
"3D9.1C2C45D4B7","CMP08126.003","5/5/2008","TURO - Turtle Rock Pond","5/5/2008","NASONC - Nason Creek (tributary to Wenatchee River)","","","32H","Hat. Summer Steelhead","32H","3","Steelhead","2","Summer","H","Hatchery Reared","7/6/2010","CFM10187.PRD","9/10/2010","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","H","Hatchery Reared","32H","Hat. Summer Steelhead","Mature, Returning Fish, Recapture","RE RF MT","1"
"3D9.1C2C46E38F","CMP08126.003","5/5/2008","TURO - Turtle Rock Pond","5/5/2008","NASONC - Nason Creek (tributary to Wenatchee River)","","","32H","Hat. Summer Steelhead","32H","3","Steelhead","2","Summer","H","Hatchery Reared","7/6/2010","CFM10187.PRD","9/2/2010","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","H","Hatchery Reared","32H","Hat. Summer Steelhead","Mature, Returning Fish, Recapture","RE RF MT","1"
"3D9.1C2C486208","CMP08126.001","5/5/2008","TURO - Turtle Rock Pond","5/5/2008","CHIWAR - Chiwawa River","","","32H","Hat. Summer Steelhead","32H","3","Steelhead","2","Summer","H","Hatchery Reared","7/6/2010","CFM10187.PRD","9/30/2010","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","H","Hatchery Reared","32H","Hat. Summer Steelhead","Mature, Returning Fish, Recapture","RE RF MT","1"
"3D9.1C2C4F9E01","CMP08126.007","5/5/2008","TURO - Turtle Rock Pond","5/5/2008","NASONC - Nason Creek (tributary to Wenatchee River)","","","32H","Hat. Summer Steelhead","32H","3","Steelhead","2","Summer","H","Hatchery Reared","7/6/2010","CFM10187.PRD","8/10/2010","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","H","Hatchery Reared","32H","Hat. Summer Steelhead","Mature, Returning Fish, Recapture","RE RF MT","1"
"3D9.1C2C4FAF4E","CMP08126.004","5/5/2008","TURO - Turtle Rock Pond","5/5/2008","NASONC - Nason Creek (tributary to Wenatchee River)","","","32H","Hat. Summer Steelhead","32H","3","Steelhead","2","Summer","H","Hatchery Reared","7/6/2010","CFM10187.PRD","9/14/2010","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","H","Hatchery Reared","32H","Hat. Summer Steelhead","Mature, Returning Fish, Recapture","RE RF MT","1"
"3D9.1C2C4FBD31","CMP08126.007","5/5/2008","TURO - Turtle Rock Pond","5/5/2008","NASONC - Nason Creek (tributary to Wenatchee River)","","","32H","Hat. Summer Steelhead","32H","3","Steelhead","2","Summer","H","Hatchery Reared","7/6/2010","CFM10187.PRD","9/16/2010","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","H","Hatchery Reared","32H","Hat. Summer Steelhead","Mature, Returning Fish, Recapture","RE RF MT","1"
"3D9.1C2C4FBF55","CMP08126.004","5/5/2008","TURO - Turtle Rock Pond","5/5/2008","NASONC - Nason Creek (tributary to Wenatchee River)","","","32H","Hat. Summer Steelhead","32H","3","Steelhead","2","Summer","H","Hatchery Reared","7/6/2010","CFM10187.PRD","7/20/2010","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","H","Hatchery Reared","32H","Hat. Summer Steelhead","Mature, Returning Fish, Recapture","RE RF MT","1"
"3D9.1C2C4FC061","CMP08126.004","5/5/2008","TURO - Turtle Rock Pond","5/5/2008","NASONC - Nason Creek (tributary to Wenatchee River)","","","32H","Hat. Summer Steelhead","32H","3","Steelhead","2","Summer","H","Hatchery Reared","7/6/2010","CFM10187.PRD","8/3/2010","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","H","Hatchery Reared","32H","Hat. Summer Steelhead","Mature, Returning Fish, Recapture","RE RF MT","1"
"3D9.1C2C4FC061","CMP08126.004","5/5/2008","TURO - Turtle Rock Pond","5/5/2008","NASONC - Nason Creek (tributary to Wenatchee River)","","","32H","Hat. Summer Steelhead","32H","3","Steelhead","2","Summer","H","Hatchery Reared","7/6/2010","CFM10187.PRR","8/5/2010","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","H","Hatchery Reared","32H","Hat. Summer Steelhead","Mature, Returning Fish, Recapture","RE RF MT","1"
"3D9.1C2C4FC061","CMP08126.004","5/5/2008","TURO - Turtle Rock Pond","5/5/2008","NASONC - Nason Creek (tributary to Wenatchee River)","","","32H","Hat. Summer Steelhead","32H","3","Steelhead","2","Summer","H","Hatchery Reared","7/6/2010","CFM10203.PRR","8/5/2010","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","3","Steelhead","2","Summer","H","Hatchery Reared","32H","Hat. Summer Steelhead","Mature, Returning Fish, Recapture","RE RF MT","1"
