"Tag Code","Event File Name","Event Type Name","Event Capture Method Name","Event Capture Method Code","Event Site Name","Event Site Code Value","Event Date MMDDYYYY","Event Date Time Value","Event Release Site Name","Event Release Date MMDDYYYY","Event Release Date Time Value","Event Rear Type Name","Event Rear Type Code","Event Species Code","Event Species Name","Event SRR Code","Event SRR Name","Event Conditional Comments Code","Event Conditional Comments Name","Mark File Name","Mark Data Project Code and Name","Mark Species Name","Mark Rear Type Name","Mark Site Code Value","Mark Date MMDDYYYY","CTH Count"
"3DD.003DA28C8D","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","8/3/2022","8/3/2022 10:09:46 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/3/2022","8/3/2022 10:09:46 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD CW FE RF","Coded Wire Tag, Adipose Fin Clip, Returning Fish, Female","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","8/3/2022","1"
"3DD.003DA28C8E","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","8/5/2022","8/5/2022 7:39:17 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/5/2022","8/5/2022 7:39:17 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF","Adipose Fin Clip, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","8/5/2022","1"
"3DD.003DA28C8F","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","8/5/2022","8/5/2022 12:01:00 PM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/5/2022","8/5/2022 12:01:00 PM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF","Adipose Fin Clip, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","8/5/2022","1"
"3DD.003DA28C90","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","8/3/2022","8/3/2022 7:50:12 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/3/2022","8/3/2022 7:50:12 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD CW FE RF","Coded Wire Tag, Adipose Fin Clip, Returning Fish, Female","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","8/3/2022","1"
"3DD.003DA28C91","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","8/15/2022","8/15/2022 5:03:46 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/15/2022","8/15/2022 5:03:46 AM","Wild Fish or Natural Production","W","3","Steelhead","32W","Wild Summer Steelhead","AI FE RF","Female, Returning Fish, Adipose Intact (not clipped)","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Wild Fish or Natural Production","PRDLD1","8/15/2022","1"
"3DD.003DA28C92","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","8/10/2022","8/10/2022 9:48:09 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/10/2022","8/10/2022 9:48:09 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF","Adipose Fin Clip, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","8/10/2022","1"
"3DD.003DA28C93","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","8/10/2022","8/10/2022 7:45:40 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/10/2022","8/10/2022 7:45:40 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF","Adipose Fin Clip, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","8/10/2022","1"
"3DD.003DA28C94","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","8/12/2022","8/12/2022 12:23:50 PM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/12/2022","8/12/2022 12:23:50 PM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF","Adipose Fin Clip, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","8/12/2022","1"
"3DD.003DA28C95","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","8/8/2022","8/8/2022 11:54:21 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/8/2022","8/8/2022 11:54:21 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF","Adipose Fin Clip, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","8/8/2022","1"
"3DD.003DA28C96","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","8/12/2022","8/12/2022 12:29:44 PM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/12/2022","8/12/2022 12:29:44 PM","Wild Fish or Natural Production","W","3","Steelhead","32W","Wild Summer Steelhead","AI MA RF","Adipose Intact (not clipped), Male, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Wild Fish or Natural Production","PRDLD1","8/12/2022","1"
"3DD.003DA28C97","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","8/10/2022","8/10/2022 12:02:09 PM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/10/2022","8/10/2022 12:02:09 PM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD MA RF","Returning Fish, Male, Adipose Fin Clip","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","8/10/2022","1"
"3DD.003DA28C98","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","8/8/2022","8/8/2022 8:47:55 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/8/2022","8/8/2022 8:47:55 AM","Wild Fish or Natural Production","W","3","Steelhead","32W","Wild Summer Steelhead","AI FE RF","Female, Returning Fish, Adipose Intact (not clipped)","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Wild Fish or Natural Production","PRDLD1","8/8/2022","1"
"3DD.003DA28C99","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","8/10/2022","8/10/2022 5:26:47 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/10/2022","8/10/2022 5:26:47 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF","Adipose Fin Clip, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","8/10/2022","1"
"3DD.003DA28C9A","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","8/10/2022","8/10/2022 11:48:56 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/10/2022","8/10/2022 11:48:56 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF","Adipose Fin Clip, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","8/10/2022","1"
"3DD.003DA28C9B","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","8/8/2022","8/8/2022 1:04:44 PM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/8/2022","8/8/2022 1:04:44 PM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AI MA RF","Adipose Intact (not clipped), Male, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","8/8/2022","1"
"3DD.003DA28C9C","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","8/12/2022","8/12/2022 7:22:46 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/12/2022","8/12/2022 7:22:46 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF","Adipose Fin Clip, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","8/12/2022","1"
"3DD.003DA28C9D","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","8/8/2022","8/8/2022 9:49:55 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/8/2022","8/8/2022 9:49:55 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF","Adipose Fin Clip, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","8/8/2022","1"
"3DD.003DA28C9E","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","8/8/2022","8/8/2022 8:18:22 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/8/2022","8/8/2022 8:18:22 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF","Adipose Fin Clip, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","8/8/2022","1"
"3DD.003DA28C9F","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","8/8/2022","8/8/2022 9:47:08 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/8/2022","8/8/2022 9:47:08 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF","Adipose Fin Clip, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","8/8/2022","1"
"3DD.003DA28CA0","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","8/12/2022","8/12/2022 5:56:13 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/12/2022","8/12/2022 5:56:13 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD MA RF","Returning Fish, Male, Adipose Fin Clip","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","8/12/2022","1"
"3DD.003DA28CA1","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","8/10/2022","8/10/2022 10:58:57 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/10/2022","8/10/2022 10:58:57 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF","Adipose Fin Clip, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","8/10/2022","1"
"3DD.003DA28CA2","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","8/12/2022","8/12/2022 11:05:36 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/12/2022","8/12/2022 11:05:36 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF","Adipose Fin Clip, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","8/12/2022","1"
"3DD.003DA28CA3","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","8/15/2022","8/15/2022 9:43:19 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/15/2022","8/15/2022 9:43:19 AM","Wild Fish or Natural Production","W","3","Steelhead","32W","Wild Summer Steelhead","AI FE RF","Female, Returning Fish, Adipose Intact (not clipped)","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Wild Fish or Natural Production","PRDLD1","8/15/2022","1"
"3DD.003DA28CA4","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","8/8/2022","8/8/2022 8:41:28 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/8/2022","8/8/2022 8:41:28 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF","Adipose Fin Clip, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","8/8/2022","1"
"3DD.003DA28CA5","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","8/12/2022","8/12/2022 5:35:27 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/12/2022","8/12/2022 5:35:27 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF","Adipose Fin Clip, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","8/12/2022","1"
"3DD.003DA28CA6","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","8/8/2022","8/8/2022 11:48:53 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/8/2022","8/8/2022 11:48:53 AM","Wild Fish or Natural Production","W","3","Steelhead","32W","Wild Summer Steelhead","AI MA RF","Adipose Intact (not clipped), Male, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Wild Fish or Natural Production","PRDLD1","8/8/2022","1"
"3DD.003DA28CA7","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","8/10/2022","8/10/2022 11:39:43 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/10/2022","8/10/2022 11:39:43 AM","Wild Fish or Natural Production","W","3","Steelhead","32W","Wild Summer Steelhead","AI MA RF","Adipose Intact (not clipped), Male, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Wild Fish or Natural Production","PRDLD1","8/10/2022","1"
"3DD.003DA28CA8","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","8/8/2022","8/8/2022 12:54:29 PM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/8/2022","8/8/2022 12:54:29 PM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF","Adipose Fin Clip, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","8/8/2022","1"
"3DD.003DA28CA9","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","8/10/2022","8/10/2022 6:00:28 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/10/2022","8/10/2022 6:00:28 AM","Wild Fish or Natural Production","W","3","Steelhead","32W","Wild Summer Steelhead","AI FE RF","Female, Returning Fish, Adipose Intact (not clipped)","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Wild Fish or Natural Production","PRDLD1","8/10/2022","1"
"3DD.003DA28CAA","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","8/12/2022","8/12/2022 6:08:17 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/12/2022","8/12/2022 6:08:17 AM","Wild Fish or Natural Production","W","3","Steelhead","32W","Wild Summer Steelhead","AI FE RF","Female, Returning Fish, Adipose Intact (not clipped)","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Wild Fish or Natural Production","PRDLD1","8/12/2022","1"
"3DD.003DA28CAB","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","8/15/2022","8/15/2022 9:00:48 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/15/2022","8/15/2022 9:00:48 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF","Adipose Fin Clip, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","8/15/2022","1"
"3DD.003DA28CAC","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","8/10/2022","8/10/2022 12:04:06 PM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/10/2022","8/10/2022 12:04:06 PM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD CW FE RF","Coded Wire Tag, Adipose Fin Clip, Returning Fish, Female","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","8/10/2022","1"
"3DD.003DA28CAD","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","8/15/2022","8/15/2022 7:01:23 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/15/2022","8/15/2022 7:01:23 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD BW FE RF","Adipose Fin Clip, Blank Wire Tag, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","8/15/2022","1"
"3DD.003DA28CAE","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","8/8/2022","8/8/2022 8:44:44 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/8/2022","8/8/2022 8:44:44 AM","Wild Fish or Natural Production","W","3","Steelhead","32W","Wild Summer Steelhead","AI FE RF","Female, Returning Fish, Adipose Intact (not clipped)","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Wild Fish or Natural Production","PRDLD1","8/8/2022","1"
"3DD.003DA28CAF","CME-2022-192-PRD.xml","Mark","Adult Passage Ladder","LADDER","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","PRDLD1","8/10/2022","8/10/2022 9:27:04 AM","PRDLD1 - PRD - Release into the Left Bank (facing downstream) Adult Fish Ladder","8/10/2022","8/10/2022 9:27:04 AM","Hatchery Reared","H","3","Steelhead","32H","Hat. Summer Steelhead","AD FE RF","Adipose Fin Clip, Female, Returning Fish","CME-2022-192-PRD.xml","CME - Chelan PUD Monitoring and Evaluation","Steelhead","Hatchery Reared","PRDLD1","8/10/2022","1"
